Artist,Album,ReleaseYear,numSongsOnAlb,avgAcousticness,maxAcousticnessTrack,avgDanceability,maxDanceabilityTrack,avgEnergy,rangeEnergy,avgInstrumentalness,maxInstrumentalnessTrack,avgLiveness,maxLivenessTrack,avgLoudness,rangeLoudness,avgSpeechiness,maxSpeechinessTrack,avgValence,rangeValence,totalDurationSeconds,avgTempo,rangeTempo,moreCommonMajMin,presenceUncommonTS,totalExplicit,proportionExplicit,popularGenres,Followers,Genres,NumAlbums,YearFirstAlbum,Gender,Group.Solo,RiaaStatus,Label,numGrammys,GrammyYear
Bow Wow,Outta My System,2007,7,0.26967142857142856,0.857,0.7704285714285715,0.873,0.48442857142857143,0.245,0.38242857142857145,0.924,0.24457142857142858,0.388,-10.04657142857143,6.312,0.3578,0.896,0.7585714285714286,0.14700000000000002,1618.014,104.52642857142857,91.60600000000001,1,1,0,0,"rock,pop,rap",665020,"dance pop,hip hop,hip pop,pop,pop rap,r&b,rap,southern hip hop,urban contemporary",10,2000,M,Solo,NA,NA,0,NA
Bow Wow,Unleashed,2003,13,0.07322307692307692,0.254,0.7399230769230769,0.909,0.6666923076923077,0.39999999999999997,2.451923076923077e-5,3.13e-4,0.22675384615384617,0.896,-8.194307692307692,8.235,0.31253846153846154,0.472,0.6341538461538462,0.6900000000000001,3231.094,124.23592307692307,106.904,1,1,0,0,"rock,pop,rap",665020,"dance pop,hip hop,hip pop,pop,pop rap,r&b,rap,southern hip hop,urban contemporary",10,2000,M,Solo,NA,NA,0,NA
Boys Like Girls,Boys Like Girls,2007,12,0.052782375,0.223,0.4875,0.608,0.878,0.19399999999999995,3.0970416666666663e-4,0.0036,0.21646666666666667,0.686,-4.422166666666667,1.686,0.09779166666666667,0.281,0.47733333333333333,0.619,2709.186,147.56941666666665,102.99,1,1,0,0,"rock,pop,rap",770554,"emo,neo mellow,neon pop punk,pop punk,pop rock,post-teen pop",3,2006,M,Group,NA,NA,0,NA
Boys Like Girls,Crazy World,2012,12,0.1090125,0.752,0.56325,0.648,0.79475,0.43899999999999995,3.9316666666666666e-6,1.81e-5,0.19225833333333334,0.528,-5.125916666666667,3.7250000000000005,0.048508333333333334,0.141,0.53775,0.732,2878.921,134.25383333333335,76.92399999999999,1,1,0,0,"pop,rock,rap",770554,"emo,neo mellow,neon pop punk,pop punk,pop rock,post-teen pop",3,2006,M,Group,NA,NA,0,NA
Boys Like Girls,Love Drunk,2009,11,0.05091709090909091,0.314,0.49872727272727274,0.608,0.8838181818181818,0.40700000000000003,3.081818181818182e-7,3.39e-6,0.22638181818181818,0.52,-4.196,5.7,0.07204545454545454,0.154,0.5466363636363636,0.621,2594.573,138.47036363636363,56.03999999999999,1,0,0,0,"pop,rock,rap",770554,"emo,neo mellow,neon pop punk,pop punk,pop rock,post-teen pop",3,2006,M,Group,NA,NA,0,NA
Brad Paisley,American Saturday Night,2009,15,0.27091533333333334,0.727,0.5548666666666666,0.72,0.6861333333333334,0.6479999999999999,0.04736686533333333,0.699,0.21890666666666667,0.57,-7.0524,8.361,0.03444,0.0533,0.5304,0.5900000000000001,3732.881,124.3144,87.31800000000001,1,0,0,0,"pop,rock,rap",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Brad Paisley Christmas,2006,12,0.482725,0.778,0.5445,0.767,0.5975,0.702,0.05272870833333333,0.629,0.36383333333333334,0.954,-8.43625,8.069,0.119825,0.933,0.5538333333333333,0.7979999999999999,2778.108,119.777,89.104,1,0,0,0,"rock,pop,rap",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Hits Alive,2010,25,0.283956,0.862,0.48456,0.643,0.7053200000000001,0.641,0.0754848956,0.979,0.511072,0.987,-6.86152,6.523999999999999,0.049376,0.179,0.41944,0.739,6839.787,117.85196,112.32900000000001,1,0,0,0,"pop,rap,rock",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Love and War,2017,16,0.33388125,0.915,0.4775625,0.592,0.7151875,0.7909999999999999,5.47473125e-4,0.00366,0.20953125,0.57,-6.40925,7.097000000000001,0.03660625,0.0573,0.52875,0.5680000000000001,3528.627,128.856375,99.62000000000002,1,0,0,0,"pop,rap,r&;b",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Moonshine in the Trunk,2014,15,0.21417333333333333,0.679,0.5329333333333334,0.648,0.7235333333333334,0.6460000000000001,5.765386666666667e-4,0.00669,0.17918666666666666,0.444,-6.299133333333334,4.935,0.051833333333333335,0.235,0.5403333333333333,0.671,3097.172,127.84873333333333,90.981,1,0,0,0,"pop,country,rock",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Play,2008,16,0.33765625,0.903,0.520125,0.625,0.71775,0.705,0.5492823125,0.951,0.15573125,0.374,-8.19125,10.526,0.047175,0.115,0.5415,0.767,3714.173,129.4880625,85.38999999999999,1,0,0,0,"pop,rock,rap",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Time Well Wasted,2005,21,0.4033380952380952,0.982,0.5226190476190476,0.717,0.5306428571428572,0.9015,0.020804090476190477,0.435,0.21285714285714286,0.611,-11.454476190476191,19.725,0.17244761904761904,0.937,0.5105714285714286,0.962,3933.255,98.42638095238095,176.775,1,0,0,0,"rock,rap,pop",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Wheelhouse (Deluxe Version),2013,21,0.3656285714285714,0.937,0.5382380952380952,0.619,0.6708619047619048,0.8769,0.03316712095238095,0.694,0.20093333333333332,0.464,-7.517190476190476,12.956000000000001,0.062119047619047615,0.432,0.5266666666666666,0.643,4604.585,118.65995238095238,80.371,1,0,0,0,"pop,rock,country",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brad Paisley,Who Needs Pictures,1999,13,0.3253153846153846,0.923,0.5656153846153846,0.741,0.5638461538461539,0.8039999999999999,0.06946411230769231,0.903,0.15830769230769232,0.326,-9.829307692307692,7.245,0.03441538461538462,0.0569,0.5086153846153846,0.762,2819.68,118.59938461538461,100.43499999999999,1,0,0,0,"pop,rock,r&;b",1590352,"contemporary country,country,country road,modern country rock",13,1999,M,Solo,NA,NA,0,NA
Brandi Carlile,Bear Creek,2012,13,0.4108769230769231,0.787,0.5331538461538462,0.742,0.5218461538461538,0.622,0.010150085384615384,0.104,0.12171538461538461,0.29,-6.371076923076923,7.634,0.041553846153846156,0.0736,0.3724,0.5898,3060.56,121.76907692307692,143.46300000000002,1,0,0,0,"pop,rock,rap",354380,"acoustic pop,folk,folk-pop,indie folk,lilith,neo mellow,new americana,pop rock",10,2005,F,Solo,NA,NA,0,NA
Brandi Carlile,The Firewatcher's Daughter,2015,12,0.5338416666666667,0.975,0.5123333333333333,0.687,0.50875,0.826,0.005323404166666667,0.0568,0.12549166666666667,0.297,-8.269416666666666,6.9319999999999995,0.04558333333333334,0.064,0.4226666666666667,0.705,2579.295,122.59208333333333,89.98500000000001,1,0,0,0,"pop,rap,country",354380,"acoustic pop,folk,folk-pop,indie folk,lilith,neo mellow,new americana,pop rock",10,2005,F,Solo,NA,NA,0,NA
Brandi Carlile,The Highwomen,2019,12,0.3556916666666667,0.77,0.5200833333333333,0.665,0.59975,0.414,2.0214333333333333e-4,0.00225,0.123625,0.249,-5.825666666666667,2.931,0.05180833333333333,0.195,0.44258333333333333,0.6890000000000001,2586.493,125.07508333333334,128.57,1,0,0,0,"pop,rap,country",354380,"acoustic pop,folk,folk-pop,indie folk,lilith,neo mellow,new americana,pop rock",10,2005,F,Solo,NA,NA,0,NA
Brandi Carlile,The Story,2007,13,0.4871469230769231,0.913,0.5716923076923077,0.683,0.3636923076923077,0.656,0.00453669076923077,0.0577,0.13265384615384615,0.344,-9.794384615384615,6.2299999999999995,0.03580769230769231,0.0551,0.27263076923076923,0.3748,3057.907,106.932,102.18999999999998,1,0,0,0,"rock,pop,rap",354380,"acoustic pop,folk,folk-pop,indie folk,lilith,neo mellow,new americana,pop rock",10,2005,F,Solo,NA,NA,0,NA
Brandy,Full Moon,2002,17,0.1569941176470588,0.423,0.5738235294117647,0.816,0.6408823529411765,0.526,2.0684529411764706e-4,0.0029,0.22722941176470587,0.641,-5.830411764705882,8.761999999999999,0.1492235294117647,0.393,0.5950588235294118,0.7849999999999999,4383.961,114.0065294117647,130.326,0,1,0,0,"rock,pop,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brandy,Full Moon (European Version),2002,18,0.15226444444444445,0.43,0.6085555555555555,0.81,0.6673333333333333,0.526,2.8488444444444447e-4,0.00432,0.21486666666666668,0.683,-5.629555555555556,7.4190000000000005,0.13312222222222223,0.375,0.6117222222222223,0.7829999999999999,4657.921,99.97083333333333,74.644,0,1,0,0,"rock,pop,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brandy,Human,2008,16,0.23757562499999998,0.702,0.494625,0.738,0.5749375,0.729,2.946e-4,0.00446,0.19901875,0.566,-7.8043125,20.337000000000003,0.13353125,0.956,0.38070625,0.7237,3238.721,110.0626875,107.29899999999999,1,0,0,0,"pop,rock,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brandy,Long Distance,2009,6,0.02680883333333333,0.075,0.705,0.748,0.7633333333333333,0.21399999999999997,0.23103928333333335,0.679,0.21025,0.499,-7.4545,3.178000000000001,0.05595,0.0955,0.5608333333333333,0.27999999999999997,2318.161,127.011,6.009999999999991,1,1,0,0,"pop,rock,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brandy,Right Here (Departed),2009,7,0.030480285714285717,0.167,0.6565714285714286,0.731,0.8087142857142857,0.2919999999999999,0.25532252857142856,0.807,0.3073142857142857,0.614,-5.979,3.2089999999999996,0.06017142857142857,0.0917,0.62,0.393,2534.813,127.23271428571428,9.960999999999999,0,1,0,0,"pop,rock,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brandy,Two Eleven (Deluxe Version),2012,17,0.06122235294117647,0.33,0.6209411764705882,0.909,0.5423529411764706,0.46,0.0968301694117647,0.824,0.18158823529411766,0.552,-8.620176470588236,6.164000000000001,0.1336235294117647,0.34,0.4591176470588235,0.83,3625.12,123.62588235294118,93.847,1,0,0,0,"pop,rock,rap",1414001,"dance pop,deep pop r&b,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",10,1994,F,Solo,NA,NA,0,NA
Brantley Gilbert,Fire & Brimstone,2019,15,0.09373026666666667,0.441,0.5304666666666666,0.629,0.7091333333333333,0.41100000000000003,6.835466666666667e-5,8.43e-4,0.16890666666666668,0.374,-6.3674,5.127,0.039433333333333334,0.0502,0.5402,0.429,3088.129,118.61966666666666,96.07499999999999,1,0,0,0,"pop,rap,country",1695231,"contemporary country,country,country road,modern country rock",7,2009,M,Solo,NA,NA,0,NA
Brantley Gilbert,Read Me My Rights,2015,12,0.054099416666666664,0.284,0.502,0.755,0.7905,0.30300000000000005,0.0023222758333333333,0.0236,0.15461666666666668,0.392,-6.686166666666667,4.216,0.047141666666666665,0.069,0.6181666666666666,0.448,2944.756,141.39208333333335,94.026,1,1,0,0,"pop,rap,country",1695231,"contemporary country,country,country road,modern country rock",7,2009,M,Solo,NA,NA,0,NA
Brantley Gilbert,The Devil Don't Sleep (Deluxe),2017,26,0.17365376923076922,0.917,0.48057692307692307,0.621,0.7318076923076923,0.691,0.002120146153846154,0.0227,0.3046653846153846,0.969,-5.8231153846153845,7.936000000000001,0.04840384615384615,0.112,0.45942307692307693,0.6080000000000001,6578.426,123.9223076923077,99.01800000000001,1,0,0,0,"pop,rap,r&;b",1695231,"contemporary country,country,country road,modern country rock",7,2009,M,Solo,NA,NA,0,NA
Breaking Benjamin,Breaking Benjamin: Digital Box Set,2009,38,0.017320515789473686,0.561,0.4766578947368421,0.645,0.8319473684210527,0.6479999999999999,0.13824333421052631,0.912,0.14920526315789473,0.671,-5.343447368421053,9.466,0.06012105263157895,0.149,0.3923421052631579,0.734,8137.391,129.40521052631578,104.72899999999998,1,0,3,0.07894736842105263,"pop,rock,rap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Dark Before Dawn,2015,12,0.05703489416666667,0.464,0.39925,0.745,0.7770833333333333,0.7609999999999999,0.17012462666666667,0.936,0.18629166666666666,0.362,-6.642166666666666,15.941999999999998,0.07674166666666667,0.195,0.3949666666666667,0.6454000000000001,2568.466,140.01608333333334,112.239,1,0,0,0,"pop,rap,country",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Dear Agony,2009,11,3.840154545454546e-4,0.00238,0.3350909090909091,0.543,0.8957272727272727,0.18799999999999994,0.002220981818181818,0.0223,0.17012727272727274,0.38,-3.6587272727272726,1.4420000000000002,0.07675454545454545,0.238,0.3879090909090909,0.35,2519.453,118.05518181818182,90.984,1,0,0,0,"pop,rock,rap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Dear Agony (Zune Exclusive),2009,12,3.4860833333333335e-4,0.00198,0.34091666666666665,0.539,0.8818333333333334,0.263,0.0011861674999999999,0.0118,0.1462,0.38,-3.69375,1.4930000000000003,0.069275,0.198,0.37516666666666665,0.38,2725.133,123.86183333333334,87.45400000000001,1,0,0,0,"pop,rock,rap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Ember,2018,12,0.07572403416666666,0.459,0.41183333333333333,0.525,0.8095249999999999,0.9717,0.1542087325,0.919,0.21029166666666665,0.407,-5.52375,16.722,0.112725,0.288,0.294,0.515,2331.334,113.93516666666666,91.73999999999998,1,0,1,0.08333333333333333,"rap,pop,trap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Phobia (Explicit Version),2006,13,3.4879230769230767e-4,0.0014,0.3806923076923077,0.514,0.8903846153846153,0.29899999999999993,0.11871011538461539,0.882,0.2093076923076923,0.629,-4.702076923076923,9.32,0.08733846153846153,0.159,0.34092307692307694,0.45199999999999996,2609.868,146.9636923076923,64.86699999999999,0,0,0,0,"rock,pop,rap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breaking Benjamin,Saturate,2002,13,0.002113646153846154,0.0182,0.5058461538461538,0.594,0.8382307692307692,0.3690000000000001,0.23661215384615386,0.875,0.1460846153846154,0.343,-5.999307692307692,1.9609999999999994,0.04520769230769231,0.0594,0.4612307692307692,0.675,2960.775,130.15653846153847,102.27599999999998,1,0,0,0,"rock,pop,rap",2595105,"alternative metal,nu metal,pop punk,post-grunge,rap rock",8,2002,M,Group,NA,NA,0,NA
Breathe Carolina,Hello Fascination,2009,13,0.046380730769230764,0.147,0.5505384615384615,0.697,0.9002307692307693,0.395,2.637784615384615e-4,0.00171,0.2966923076923077,0.548,-3.9164615384615384,3.531,0.1046076923076923,0.318,0.5031538461538462,0.595,2955.852,134.11138461538462,61.480000000000004,1,0,4,0.3076923076923077,"pop,rock,rap",277409,"big room,dance pop,edm,electro house,electropowerpop,neon pop punk,pop punk,screamo,trancecore",5,2008,M,Group,NA,NA,0,NA
Breathe Carolina,Savages,2014,11,0.030012818181818182,0.128,0.5795454545454546,0.694,0.8071818181818181,0.27,1.5120909090909091e-5,7.21e-5,0.15212727272727272,0.559,-4.385,2.862,0.10239090909090909,0.235,0.5292727272727272,0.705,2696.865,136.26072727272728,47.179,0,1,0,0,"pop,country,rock",277409,"big room,dance pop,edm,electro house,electropowerpop,neon pop punk,pop punk,screamo,trancecore",5,2008,M,Group,NA,NA,0,NA
Brenda Lee,Emotions,2019,16,0.802,0.943,0.604,0.778,0.3771875,0.554,0.00696098125,0.0779,0.2229875,0.557,-12.7591875,6.699,0.0704375,0.367,0.757625,0.614,2387.519,112.5481875,106.09299999999999,1,0,0,0,"pop,rap,country",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Girl Power - Vol. 5,2019,28,0.6575,0.887,0.6313928571428571,0.82,0.48360714285714285,0.518,0.0010750957142857142,0.0131,0.20802857142857142,0.56,-9.161678571428572,5.986,0.05349642857142857,0.248,0.7676428571428572,0.655,4178.268,122.18292857142858,101.368,1,0,0,0,"pop,rap,country",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Gospel Duets with Treasured Friends,2007,11,0.620890909090909,0.941,0.4768181818181818,0.7,0.4960909090909091,0.619,1.3000000000000001e-5,1.43e-4,0.19063636363636363,0.479,-8.217181818181817,4.644,0.05188181818181818,0.163,0.5289363636363636,0.8087,1970.04,132.5878181818182,134.407,1,0,0,0,"rock,pop,rap",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Greatest Country Songs,2005,11,0.5442727272727272,0.861,0.5464545454545454,0.672,0.31936363636363635,0.44100000000000006,0.008130810909090909,0.0571,0.15697272727272726,0.355,-13.676181818181819,5.776,0.03210909090909091,0.0453,0.43763636363636366,0.575,2092.347,104.66990909090909,90.964,1,0,0,0,"rock,rap,pop",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Greatest Gospel Songs,2005,12,0.7575,0.941,0.4036666666666667,0.64,0.30183333333333334,0.403,2.49875e-5,1.73e-4,0.102825,0.144,-12.66175,6.469000000000001,0.03199166666666667,0.044,0.3070083333333333,0.7595,2326.293,116.25508333333333,117.84100000000001,1,0,0,0,"rock,rap,pop",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Little Miss Dynamite,2017,23,0.7271304347826087,0.923,0.5953478260869566,0.809,0.4375217391304348,0.562,2.0444869565217392e-4,0.0025,0.15784347826086956,0.391,-7.400869565217391,5.5969999999999995,0.051869565217391306,0.23,0.6441304347826087,0.75,3546.919,109.395,136.767,1,0,0,0,"pop,rap,r&;b",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Live Olympia,2019,15,0.3607,0.675,0.48133333333333334,0.572,0.6736266666666667,0.9026,0.07164597933333333,0.509,0.6201333333333333,0.944,-9.733266666666667,9.046000000000001,0.11042,0.324,0.69386,0.8381000000000001,2263.274,118.4616,49.60799999999999,1,0,0,0,"pop,rap,country",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Live Olympia 1962,2018,15,0.35991333333333336,0.676,0.4778,0.6,0.6741733333333333,0.9024,0.07314874133333334,0.518,0.6198,0.944,-9.730866666666667,9.053,0.11080666666666666,0.323,0.6952466666666667,0.8373,2263.274,114.76533333333333,80.65500000000002,1,0,0,0,"rap,pop,trap",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,Sincerely,2000,12,0.7785833333333333,0.905,0.4856666666666667,0.594,0.32508333333333334,0.347,2.0925e-6,1.02e-5,0.209325,0.365,-8.485666666666667,2.724000000000001,0.02855833333333333,0.0372,0.3490833333333333,0.497,2021.414,104.93008333333333,42.778000000000006,1,0,0,0,"pop,rock,r&;b",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,The Christmas Hits,2017,15,0.7243333333333334,0.88,0.6948,0.849,0.4609333333333333,0.43000000000000005,0.003635189333333333,0.0542,0.14018666666666668,0.369,-8.9058,3.391,0.05431333333333333,0.174,0.8325333333333333,0.397,2134.027,134.11786666666666,127.192,1,0,0,0,"pop,rap,r&;b",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,The Definitive Collection,2006,28,0.7121071428571428,0.937,0.5864642857142858,0.822,0.26327142857142855,0.7211000000000001,1.8229142857142857e-4,0.00222,0.24437857142857142,0.661,-14.78475,7.136999999999999,0.05072142857142857,0.359,0.5900714285714286,0.727,4452.211,106.14896428571429,115.657,1,0,0,0,"rock,pop,rap",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,The Essential Brenda Lee,2000,25,0.7586,0.934,0.62308,0.825,0.312688,0.5007999999999999,1.55896e-4,0.00297,0.18030000000000002,0.492,-13.60312,6.867000000000001,0.064336,0.354,0.6824,0.706,3885.586,109.93975999999999,136.98000000000002,1,0,0,0,"pop,rock,r&;b",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Brenda Lee,The Golden Decade,2000,21,0.9222380952380952,0.991,0.6410476190476191,0.851,0.16940476190476192,0.3929,0.10570803333333334,0.674,0.11388571428571428,0.185,-21.160285714285713,6.343,0.07421428571428572,0.213,0.7346666666666667,0.742,3039.288,122.98390476190477,136.763,1,0,0,0,"pop,rock,r&;b",135670,"adult standards,brill building pop,easy listening,lounge,nashville sound,rockabilly,vocal jazz",30,1959,F,Solo,NA,NA,0,NA
Britney Spears,Blackout,2007,15,0.20603066666666667,0.689,0.7681333333333333,0.896,0.7853333333333333,0.31400000000000006,1.82568e-4,0.00102,0.11064666666666667,0.337,-4.794666666666666,4.288,0.08708,0.27,0.7319333333333333,0.569,3345.172,120.78,18.644999999999996,0,1,0,0,"rock,pop,rap",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britney Spears,Britney (Digital Deluxe Version),2001,15,0.1046194,0.579,0.703,0.9,0.8102,0.4099999999999999,0.008147066666666666,0.105,0.17523333333333332,0.564,-4.032066666666667,6.824,0.07872,0.256,0.7253333333333334,0.5449999999999999,3071.627,117.6634,120.02799999999999,0,1,0,0,"pop,r&;b,rock",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britney Spears,Britney Jean (Deluxe Version),2013,14,0.24605714285714286,0.568,0.5875714285714285,0.751,0.6719285714285714,0.344,3.6070142857142856e-4,0.00352,0.20402857142857145,0.641,-5.7708571428571425,2.718,0.06217857142857143,0.159,0.45914285714285713,0.727,3054.427,127.54014285714285,80.536,1,1,1,0.07142857142857142,"pop,rock,country",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britney Spears,Circus (Deluxe Version),2009,15,0.14025133333333334,0.84,0.6985333333333333,0.883,0.6564666666666666,0.7979999999999999,6.339693333333333e-4,0.00506,0.11444,0.33,-7.6202,10.76,0.06427333333333334,0.164,0.5446666666666666,0.765,3182.319,122.98406666666666,74.955,0,1,0,0,"pop,rock,rap",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britney Spears,Femme Fatale (Deluxe Version),2011,16,0.0685921875,0.226,0.7185,0.856,0.7305,0.4179999999999999,0.001991244375,0.0239,0.17000625,0.369,-5.1973125,2.104,0.06663125,0.295,0.63925,0.528,3522.562,124.481375,37.983000000000004,0,1,0,0,"pop,rock,rap",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britney Spears,Glory (Deluxe Version),2016,17,0.14274705882352942,0.689,0.6924705882352942,0.807,0.6623529411764706,0.40299999999999997,0.0010124405882352941,0.0071,0.15221764705882354,0.449,-6.408529411764706,6.635,0.0840235294117647,0.253,0.5351764705882353,0.703,3407.001,116.55335294117647,67.928,0,0,0,0,"pop,rap,r&;b",6578314,"dance pop,pop,pop rap,post-teen pop",9,1999,F,Solo,NA,NA,0,NA
Britt Nicole,Britt Nicole (Deluxe Edition),2016,14,0.19447214285714287,0.656,0.5800714285714286,0.795,0.7419285714285714,0.5630000000000001,1.1749285714285713e-5,1.56e-4,0.2540142857142857,0.661,-4.190857142857143,4.5520000000000005,0.07452142857142857,0.273,0.5037142857142857,0.704,3322.012,117.44185714285715,102.92099999999999,1,0,0,0,"pop,rap,r&;b",286115,"ccm,cedm,christian alternative rock,christian music,christian pop,worship",4,2007,F,Solo,NA,NA,0,NA
Britt Nicole,The Lost Get Found,2009,12,0.1377525,0.794,0.5726666666666667,0.762,0.688,0.555,0.0206131625,0.247,0.15653333333333333,0.36,-4.716666666666667,3.3910000000000005,0.04466666666666667,0.0822,0.4938916666666667,0.8053,2532.5,129.29,121.44800000000001,1,1,0,0,"pop,rock,rap",286115,"ccm,cedm,christian alternative rock,christian music,christian pop,worship",4,2007,F,Solo,NA,NA,0,NA
Brooke Hogan,The Redemption,2009,14,0.08183121428571428,0.336,0.581,0.807,0.779,0.38,6.44e-6,7.33e-5,0.16780714285714285,0.445,-5.463571428571429,5.293000000000001,0.11735,0.378,0.5197142857142857,0.785,2861.279,119.03292857142857,105.958,1,1,0,0,"pop,rock,rap",52597,post-teen pop,3,2006,F,Solo,NA,NA,0,NA
Brooke Hogan,Undiscovered,2006,15,0.15432133333333334,0.624,0.8006,0.977,0.7388666666666667,0.27,0.004175180666666667,0.0598,0.17151333333333332,0.439,-4.4143333333333334,4.304,0.11200666666666667,0.256,0.7226,0.5529999999999999,3222.868,114.2962,86.045,1,1,0,0,"rock,pop,rap",52597,post-teen pop,3,2006,F,Solo,NA,NA,0,NA
Brooke Hogan,Undiscovered (Walmart Version),2006,15,0.153552,0.619,0.7985333333333333,0.97,0.7474,0.278,0.009474886666666668,0.139,0.15417333333333333,0.534,-4.319066666666667,4.491,0.10730666666666668,0.262,0.7246,0.57,3258.374,112.42660000000001,86.136,0,1,0,0,"rock,pop,rap",52597,post-teen pop,3,2006,F,Solo,NA,NA,0,NA
Brooke White,Calico,2019,12,0.50915,0.892,0.67675,0.787,0.62225,0.42600000000000005,0.012735155833333333,0.146,0.15441666666666667,0.501,-5.03225,3.6580000000000004,0.030575,0.0429,0.5301666666666667,0.776,2745.756,114.33033333333333,74.779,1,1,0,0,"pop,rap,country",6206,idol,6,2006,F,Solo,NA,NA,0,NA
Brooke White,High Hopes & Heartbreak,2009,12,0.44345833333333334,0.827,0.49433333333333335,0.636,0.625,0.673,1.4822333333333333e-4,7.57e-4,0.15774166666666667,0.417,-5.4165833333333335,6.181000000000001,0.034375,0.0452,0.40349999999999997,0.444,2735.027,125.38475,102.55400000000002,1,1,0,0,"pop,rock,rap",6206,idol,6,2006,F,Solo,NA,NA,0,NA
